Date,Store,Product_Category,Region,Year,Month,Day,DayOfWeek,WeekOfYear,Quarter,IsWeekend,IsMonthStart,IsMonthEnd,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,DayOfYear,DayOfYear_sin,DayOfYear_cos,Store_Encoded,Category_Encoded,Region_Encoded,Sales_Lag_7,Sales_Lag_14,Sales_Lag_21,Sales_Lag_30,Sales_RollingMean_7,Sales_RollingMean_14,Sales_RollingMean_30,Sales_RollingStd_7,Sales_RollingStd_14,Sales_RollingStd_30,Predicted_Sales
2025-06-14,Store_B,Clothing,South,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,1,1,3,0,0,0,0,0,0,0,0,0,0,281.0468462726614
2025-06-14,Store_B,Home & Garden,South,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,1,2,3,0,0,0,0,0,0,0,0,0,0,278.0837842848458
2025-06-14,Store_B,Sports,North,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,1,3,2,0,0,0,0,0,0,0,0,0,0,271.77211771521075
2025-06-14,Store_B,Food & Beverages,South,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,1,4,3,0,0,0,0,0,0,0,0,0,0,268.6237219397199
2025-06-14,Store_C,Electronics,North,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,2,0,2,0,0,0,0,0,0,0,0,0,0,281.1151259367198
2025-06-14,Store_C,Clothing,West,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,2,1,1,0,0,0,0,0,0,0,0,0,0,281.1151259367198
2025-06-14,Store_C,Home & Garden,South,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,2,2,3,0,0,0,0,0,0,0,0,0,0,278.0837842848458
2025-06-14,Store_C,Sports,South,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,2,3,3,0,0,0,0,0,0,0,0,0,0,271.7038380511524
2025-06-14,Store_C,Food & Beverages,North,2025,6,14,5,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,165,0.29671281927349075,-0.9549667548552551,2,4,2,0,0,0,0,0,0,0,0,0,0,263.4055428437431
2025-06-15,Store_A,Electronics,South,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,0,0,3,0,0,0,0,0,0,0,0,0,0,283.23995796182606
2025-06-15,Store_A,Clothing,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,0,1,2,0,0,0,0,0,0,0,0,0,0,283.30823762588443
2025-06-15,Store_A,Home & Garden,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,0,2,2,0,0,0,0,0,0,0,0,0,0,280.34517563806884
2025-06-15,Store_A,Sports,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,0,3,2,0,0,0,0,0,0,0,0,0,0,273.9652294043754
2025-06-15,Store_A,Food & Beverages,East,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,0,4,0,0,0,0,0,0,0,0,0,0,0,270.31982259612244
2025-06-15,Store_B,Electronics,West,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,1,0,1,0,0,0,0,0,0,0,0,0,0,281.1151259367198
2025-06-15,Store_B,Clothing,East,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,1,1,0,0,0,0,0,0,0,0,0,0,0,280.54983523989927
2025-06-15,Store_B,Home & Garden,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,1,2,2,0,0,0,0,0,0,0,0,0,0,278.1520639489042
2025-06-15,Store_B,Sports,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,1,3,2,0,0,0,0,0,0,0,0,0,0,271.77211771521075
2025-06-15,Store_B,Food & Beverages,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,1,4,2,0,0,0,0,0,0,0,0,0,0,268.6920016037783
2025-06-15,Store_C,Electronics,South,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,2,0,3,0,0,0,0,0,0,0,0,0,0,281.0468462726614
2025-06-15,Store_C,Clothing,East,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,2,1,0,0,0,0,0,0,0,0,0,0,0,280.54983523989927
2025-06-15,Store_C,Home & Garden,West,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,2,2,1,0,0,0,0,0,0,0,0,0,0,278.1520639489042
2025-06-15,Store_C,Sports,East,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,2,3,0,0,0,0,0,0,0,0,0,0,0,271.20682701839024
2025-06-15,Store_C,Food & Beverages,North,2025,6,15,6,24,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,166,0.28023067519921585,-0.9599326896597447,2,4,2,0,0,0,0,0,0,0,0,0,0,263.4055428437431
2025-06-16,Store_A,Electronics,East,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,0,0,0,0,0,0,0,0,0,0,0,0,0,341.15699285026966
2025-06-16,Store_A,Clothing,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,0,1,3,0,0,0,0,0,0,0,0,0,0,341.72228354709017
2025-06-16,Store_A,Home & Garden,East,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,0,2,0,0,0,0,0,0,0,0,0,0,0,338.19393086245407
2025-06-16,Store_A,Sports,East,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,0,3,0,0,0,0,0,0,0,0,0,0,0,329.3657430264491
2025-06-16,Store_A,Food & Beverages,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,0,4,3,0,0,0,0,0,0,0,0,0,0,328.364808606894
2025-06-16,Store_B,Electronics,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,1,0,3,0,0,0,0,0,0,0,0,0,0,340.06948661157145
2025-06-16,Store_B,Clothing,North,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,1,1,2,0,0,0,0,0,0,0,0,0,0,340.06948661157145
2025-06-16,Store_B,Home & Garden,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,1,2,3,0,0,0,0,0,0,0,0,0,0,337.10642462375586
2025-06-16,Store_B,Sports,West,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,1,3,1,0,0,0,0,0,0,0,0,0,0,328.27823678775087
2025-06-16,Store_B,Food & Beverages,West,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,1,4,1,0,0,0,0,0,0,0,0,0,0,326.71201167137525
2025-06-16,Store_C,Electronics,West,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,2,0,1,0,0,0,0,0,0,0,0,0,0,340.06948661157145
2025-06-16,Store_C,Clothing,East,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,2,1,0,0,0,0,0,0,0,0,0,0,0,339.50419591475094
2025-06-16,Store_C,Home & Garden,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,2,2,3,0,0,0,0,0,0,0,0,0,0,337.10642462375586
2025-06-16,Store_C,Sports,West,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,2,3,1,0,0,0,0,0,0,0,0,0,0,328.27823678775087
2025-06-16,Store_C,Food & Beverages,South,2025,6,16,0,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,167,0.26366549272800704,-0.9646141756912435,2,4,3,0,0,0,0,0,0,0,0,0,0,321.42555291134005
2025-06-17,Store_A,Electronics,North,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,0,0,2,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-17,Store_A,Clothing,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,0,1,3,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-17,Store_A,Home & Garden,West,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,0,2,1,0,0,0,0,0,0,0,0,0,0,337.3830327258985
2025-06-17,Store_A,Sports,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,0,3,3,0,0,0,0,0,0,0,0,0,0,328.5548448898935
2025-06-17,Store_A,Food & Beverages,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,0,4,3,0,0,0,0,0,0,0,0,0,0,326.9886197735179
2025-06-17,Store_B,Electronics,East,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,1,0,0,0,0,0,0,0,0,0,0,0,0,337.5876923277289
2025-06-17,Store_B,Clothing,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,1,1,3,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-17,Store_B,Home & Garden,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,1,2,3,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-17,Store_B,Sports,East,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,1,3,0,0,0,0,0,0,0,0,0,0,0,325.79644250390834
2025-06-17,Store_B,Food & Beverages,South,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,1,4,3,0,0,0,0,0,0,0,0,0,0,324.79550808435323
2025-06-17,Store_C,Electronics,East,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,2,0,0,0,0,0,0,0,0,0,0,0,0,337.5876923277289
2025-06-17,Store_C,Clothing,East,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,2,1,0,0,0,0,0,0,0,0,0,0,0,337.5876923277289
2025-06-17,Store_C,Home & Garden,North,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,2,2,2,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-17,Store_C,Sports,North,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,2,3,2,0,0,0,0,0,0,0,0,0,0,326.36173320072885
2025-06-17,Store_C,Food & Beverages,North,2025,6,17,1,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,168,0.24702218048093552,-0.9690098257244062,2,4,2,0,0,0,0,0,0,0,0,0,0,319.509049324318
2025-06-18,Store_A,Electronics,North,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,0,0,2,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-18,Store_A,Clothing,North,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,0,1,2,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-18,Store_A,Home & Garden,East,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,0,2,0,0,0,0,0,0,0,0,0,0,0,336.817742029078
2025-06-18,Store_A,Sports,West,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,0,3,1,0,0,0,0,0,0,0,0,0,0,328.5548448898935
2025-06-18,Store_A,Food & Beverages,West,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,0,4,1,0,0,0,0,0,0,0,0,0,0,326.9886197735179
2025-06-18,Store_B,Electronics,South,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,1,0,3,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-18,Store_B,Clothing,North,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,1,1,2,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-18,Store_B,Home & Garden,North,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,1,2,2,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-18,Store_B,Sports,East,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,1,3,0,0,0,0,0,0,0,0,0,0,0,325.79644250390834
2025-06-18,Store_B,Food & Beverages,South,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,1,4,3,0,0,0,0,0,0,0,0,0,0,324.79550808435323
2025-06-18,Store_C,Electronics,South,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,2,0,3,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-18,Store_C,Clothing,West,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,2,1,1,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-18,Store_C,Home & Garden,West,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,2,2,1,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-18,Store_C,Sports,West,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,2,3,1,0,0,0,0,0,0,0,0,0,0,326.36173320072885
2025-06-18,Store_C,Food & Beverages,North,2025,6,18,2,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,169,0.23030567023061221,-0.9731183372332619,2,4,2,0,0,0,0,0,0,0,0,0,0,319.509049324318
2025-06-19,Store_A,Electronics,South,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,0,0,3,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-19,Store_A,Clothing,West,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,0,1,1,0,0,0,0,0,0,0,0,0,0,340.3460947137141
2025-06-19,Store_A,Home & Garden,East,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,0,2,0,0,0,0,0,0,0,0,0,0,0,336.817742029078
2025-06-19,Store_A,Sports,East,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,0,3,0,0,0,0,0,0,0,0,0,0,0,327.989554193073
2025-06-19,Store_A,Food & Beverages,East,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,0,4,0,0,0,0,0,0,0,0,0,0,0,326.42332907669737
2025-06-19,Store_B,Electronics,North,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,1,0,2,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-19,Store_B,Clothing,West,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,1,1,1,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-19,Store_B,Home & Garden,South,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,1,2,3,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-19,Store_B,Sports,East,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,1,3,0,0,0,0,0,0,0,0,0,0,0,325.79644250390834
2025-06-19,Store_B,Food & Beverages,North,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,1,4,2,0,0,0,0,0,0,0,0,0,0,324.79550808435323
2025-06-19,Store_C,Electronics,South,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,2,0,3,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-19,Store_C,Clothing,West,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,2,1,1,0,0,0,0,0,0,0,0,0,0,338.1529830245494
2025-06-19,Store_C,Home & Garden,West,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,2,2,1,0,0,0,0,0,0,0,0,0,0,335.18992103673384
2025-06-19,Store_C,Sports,North,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,2,3,2,0,0,0,0,0,0,0,0,0,0,326.36173320072885
2025-06-19,Store_C,Food & Beverages,North,2025,6,19,3,25,2,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,170,0.21352091543979612,-0.9769384927771817,2,4,2,0,0,0,0,0,0,0,0,0,0,319.509049324318
2025-06-20,Store_A,Electronics,West,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,0,0,1,0,0,0,0,0,0,0,0,0,0,336.7734831939176
2025-06-20,Store_A,Clothing,North,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,0,1,2,0,0,0,0,0,0,0,0,0,0,336.7734831939176
2025-06-20,Store_A,Home & Garden,East,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,0,2,0,0,0,0,0,0,0,0,0,0,0,333.2451305092815
2025-06-20,Store_A,Sports,South,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,0,3,3,0,0,0,0,0,0,0,0,0,0,324.98223337009705
2025-06-20,Store_A,Food & Beverages,North,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,0,4,2,0,0,0,0,0,0,0,0,0,0,323.41600825372143
2025-06-20,Store_B,Electronics,East,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,1,0,0,0,0,0,0,0,0,0,0,0,0,334.01508080793246
2025-06-20,Store_B,Clothing,North,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,1,1,2,0,0,0,0,0,0,0,0,0,0,334.580371504753
2025-06-20,Store_B,Home & Garden,South,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,1,2,3,0,0,0,0,0,0,0,0,0,0,331.6173095169374
2025-06-20,Store_B,Sports,West,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,1,3,1,0,0,0,0,0,0,0,0,0,0,322.7891216809324
2025-06-20,Store_B,Food & Beverages,West,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,1,4,1,0,0,0,0,0,0,0,0,0,0,321.2228965645568
2025-06-20,Store_C,Electronics,East,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,2,0,0,0,0,0,0,0,0,0,0,0,0,334.01508080793246
2025-06-20,Store_C,Clothing,North,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,2,1,2,0,0,0,0,0,0,0,0,0,0,334.580371504753
2025-06-20,Store_C,Home & Garden,East,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,2,2,0,0,0,0,0,0,0,0,0,0,0,331.05201882011687
2025-06-20,Store_C,Sports,North,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,2,3,2,0,0,0,0,0,0,0,0,0,0,322.7891216809324
2025-06-20,Store_C,Food & Beverages,South,2025,6,20,4,25,2,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,171,0.19667288979357647,-0.980469160361632,2,4,3,0,0,0,0,0,0,0,0,0,0,315.9364378045216
2025-06-21,Store_A,Electronics,West,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,0,0,1,0,0,0,0,0,0,0,0,0,0,282.25509259917334
2025-06-21,Store_A,Clothing,West,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,0,1,1,0,0,0,0,0,0,0,0,0,0,282.25509259917334
2025-06-21,Store_A,Home & Garden,South,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,0,2,3,0,0,0,0,0,0,0,0,0,0,279.2237509472994
2025-06-21,Store_A,Sports,North,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,0,3,2,0,0,0,0,0,0,0,0,0,0,272.9120843776643
2025-06-21,Store_A,Food & Beverages,South,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,0,4,3,0,0,0,0,0,0,0,0,0,0,269.7636886021735
2025-06-21,Store_B,Electronics,East,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,1,0,0,0,0,0,0,0,0,0,0,0,0,279.4966902131882
2025-06-21,Store_B,Clothing,West,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,1,1,1,0,0,0,0,0,0,0,0,0,0,280.0619809100087
2025-06-21,Store_B,Home & Garden,West,2025,6,21,5,25,2,1,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,172,0.1797665857255624,-0.9837092937736097,1,2,1,0,0,0,0,0,0,0,0,0,0,277.0989189221931
