Date,Store,Product_Category,Region,Sales,Quantity
2024-09-11,Store_C,Clothing,North,570.12,3
2024-09-11,Store_C,Home & Garden,East,445.62,3
2024-09-11,Store_C,Sports,East,235.04,2
2024-09-11,Store_C,Food & Beverages,South,1131.46,4
2024-09-12,Store_A,Electronics,West,1787.87,5
2024-09-12,Store_A,Clothing,East,1193.49,7
2024-09-12,Store_A,Home & Garden,North,962.25,8
2024-09-12,Store_A,Sports,North,439.08,5
2024-09-12,Store_A,Food & Beverages,North,2279.59,9
2024-09-12,Store_B,Electronics,East,1670.83,5
2024-09-12,Store_B,Clothing,East,812.55,5
2024-09-12,Store_B,Home & Garden,East,801.4,6
2024-09-12,Store_B,Sports,East,439.94,5
2024-09-12,Store_B,Food & Beverages,West,1448.95,6
2024-09-12,Store_C,Electronics,South,1557.12,5
2024-09-12,Store_C,Clothing,North,717.6,4
2024-09-12,Store_C,Home & Garden,North,571.47,4
2024-09-12,Store_C,Sports,North,376.39,4
2024-09-12,Store_C,Food & Beverages,West,1197.7,4
2024-09-13,Store_A,Electronics,South,2916.96,9
2024-09-13,Store_A,Clothing,South,1203.0,7
2024-09-13,Store_A,Home & Garden,East,881.46,7
2024-09-13,Store_A,Sports,East,532.41,6
2024-09-13,Store_A,Food & Beverages,South,1663.48,6
2024-09-13,Store_B,Electronics,South,1558.52,5
2024-09-13,Store_B,Clothing,West,985.36,6
2024-09-13,Store_B,Home & Garden,North,651.06,5
2024-09-13,Store_B,Sports,West,390.99,4
2024-09-13,Store_B,Food & Beverages,West,1528.79,6
2024-09-13,Store_C,Electronics,North,1219.58,4
2024-09-13,Store_C,Clothing,South,709.11,4
2024-09-13,Store_C,Home & Garden,North,722.94,6
2024-09-13,Store_C,Sports,East,281.85,3
2024-09-13,Store_C,Food & Beverages,South,1187.98,4
2024-09-14,Store_A,Electronics,East,1862.21,6
2024-09-14,Store_A,Clothing,West,865.14,5
2024-09-14,Store_A,Home & Garden,North,540.25,4
2024-09-14,Store_A,Sports,East,391.05,4
2024-09-14,Store_A,Food & Beverages,East,1449.98,6
2024-09-14,Store_B,Electronics,East,1553.88,5
2024-09-14,Store_B,Clothing,East,782.13,4
2024-09-14,Store_B,Home & Garden,East,599.14,4
2024-09-14,Store_B,Sports,West,365.11,4
2024-09-14,Store_B,Food & Beverages,South,1056.15,4
2024-09-14,Store_C,Electronics,South,1230.58,4
2024-09-14,Store_C,Clothing,East,592.05,3
2024-09-14,Store_C,Home & Garden,South,418.49,3
2024-09-14,Store_C,Sports,South,314.31,3
2024-09-14,Store_C,Food & Beverages,East,1047.51,4
2024-09-15,Store_A,Electronics,South,1566.48,5
2024-09-15,Store_A,Clothing,West,727.29,4
2024-09-15,Store_A,Home & Garden,East,704.61,5
2024-09-15,Store_A,Sports,North,503.52,6
2024-09-15,Store_A,Food & Beverages,West,1431.69,5
2024-09-15,Store_B,Electronics,East,1464.06,4
2024-09-15,Store_B,Clothing,West,730.82,4
2024-09-15,Store_B,Home & Garden,East,459.93,3
2024-09-15,Store_B,Sports,South,388.78,4
2024-09-15,Store_B,Food & Beverages,East,1001.09,4
2024-09-15,Store_C,Electronics,South,718.88,2
2024-09-15,Store_C,Clothing,West,513.87,3
2024-09-15,Store_C,Home & Garden,West,427.81,3
2024-09-15,Store_C,Sports,West,322.17,4
2024-09-15,Store_C,Food & Beverages,North,874.82,3
2024-09-16,Store_A,Electronics,West,2174.62,7
2024-09-16,Store_A,Clothing,South,1015.42,6
2024-09-16,Store_A,Home & Garden,West,838.66,6
2024-09-16,Store_A,Sports,West,444.85,5
2024-09-16,Store_A,Food & Beverages,East,1356.15,5
2024-09-16,Store_B,Electronics,South,1826.87,6
2024-09-16,Store_B,Clothing,West,837.35,5
2024-09-16,Store_B,Home & Garden,North,505.28,4
2024-09-16,Store_B,Sports,East,435.87,5
2024-09-16,Store_B,Food & Beverages,West,1288.03,5
2024-09-16,Store_C,Electronics,East,1414.45,4
2024-09-16,Store_C,Clothing,South,693.85,4
2024-09-16,Store_C,Home & Garden,West,581.79,4
2024-09-16,Store_C,Sports,West,356.32,4
2024-09-16,Store_C,Food & Beverages,East,1239.03,5
2024-09-17,Store_A,Electronics,South,2307.06,7
2024-09-17,Store_A,Clothing,North,1092.9,6
2024-09-17,Store_A,Home & Garden,East,864.19,7
2024-09-17,Store_A,Sports,East,367.69,4
2024-09-17,Store_A,Food & Beverages,West,1555.84,6
2024-09-17,Store_B,Electronics,South,1275.83,4
2024-09-17,Store_B,Clothing,West,821.29,5
2024-09-17,Store_B,Home & Garden,South,778.23,6
2024-09-17,Store_B,Sports,East,446.05,5
2024-09-17,Store_B,Food & Beverages,North,1374.08,5
2024-09-17,Store_C,Electronics,East,920.26,3
2024-09-17,Store_C,Clothing,North,745.58,4
2024-09-17,Store_C,Home & Garden,East,468.56,3
2024-09-17,Store_C,Sports,North,333.91,4
2024-09-17,Store_C,Food & Beverages,West,1084.79,4
2024-09-18,Store_A,Electronics,North,2146.01,7
2024-09-18,Store_A,Clothing,South,1120.06,7
2024-09-18,Store_A,Home & Garden,East,919.59,7
2024-09-18,Store_A,Sports,East,512.55,6
2024-09-18,Store_A,Food & Beverages,West,1687.45,7
2024-09-18,Store_B,Electronics,North,1529.56,5
2024-09-18,Store_B,Clothing,West,817.85,5
2024-09-18,Store_B,Home & Garden,North,603.81,5
2024-09-18,Store_B,Sports,South,511.03,6
2024-09-18,Store_B,Food & Beverages,East,1132.33,4
2024-09-18,Store_C,Electronics,North,974.95,3
2024-09-18,Store_C,Clothing,West,723.32,4
2024-09-18,Store_C,Home & Garden,East,462.61,3
2024-09-18,Store_C,Sports,South,363.38,4
2024-09-18,Store_C,Food & Beverages,West,1235.99,5
2024-09-19,Store_A,Electronics,East,2078.84,6
2024-09-19,Store_A,Clothing,North,1221.38,7
2024-09-19,Store_A,Home & Garden,West,875.95,7
2024-09-19,Store_A,Sports,North,598.37,7
2024-09-19,Store_A,Food & Beverages,East,2267.53,9
2024-09-19,Store_B,Electronics,West,1391.48,4
2024-09-19,Store_B,Clothing,North,1015.26,6
2024-09-19,Store_B,Home & Garden,East,614.34,5
2024-09-19,Store_B,Sports,South,344.3,4
2024-09-19,Store_B,Food & Beverages,East,1076.56,4
2024-09-19,Store_C,Electronics,West,1430.37,4
2024-09-19,Store_C,Clothing,East,809.13,5
2024-09-19,Store_C,Home & Garden,West,522.16,4
2024-09-19,Store_C,Sports,North,437.66,5
2024-09-19,Store_C,Food & Beverages,East,772.52,3
2024-09-20,Store_A,Electronics,South,1764.4,5
2024-09-20,Store_A,Clothing,West,1040.04,6
2024-09-20,Store_A,Home & Garden,North,994.32,8
2024-09-20,Store_A,Sports,North,675.28,8
2024-09-20,Store_A,Food & Beverages,East,1531.23,6
2024-09-20,Store_B,Electronics,East,1853.58,6
2024-09-20,Store_B,Clothing,West,1025.87,6
2024-09-20,Store_B,Home & Garden,North,491.89,4
2024-09-20,Store_B,Sports,North,500.26,6
2024-09-20,Store_B,Food & Beverages,West,1393.74,5
2024-09-20,Store_C,Electronics,East,1019.94,3
2024-09-20,Store_C,Clothing,South,674.67,4
2024-09-20,Store_C,Home & Garden,East,636.39,5
2024-09-20,Store_C,Sports,North,330.96,4
2024-09-20,Store_C,Food & Beverages,South,1108.25,4
2024-09-21,Store_A,Electronics,East,1830.31,6
2024-09-21,Store_A,Clothing,North,1262.92,7
2024-09-21,Store_A,Home & Garden,East,653.99,5
2024-09-21,Store_A,Sports,North,442.77,5
2024-09-21,Store_A,Food & Beverages,West,1500.12,6
2024-09-21,Store_B,Electronics,North,1445.36,4
2024-09-21,Store_B,Clothing,North,687.97,4
2024-09-21,Store_B,Home & Garden,East,544.48,4
2024-09-21,Store_B,Sports,North,511.6,6
2024-09-21,Store_B,Food & Beverages,South,897.24,3
2024-09-21,Store_C,Electronics,North,1144.47,3
2024-09-21,Store_C,Clothing,West,665.58,4
2024-09-21,Store_C,Home & Garden,East,247.82,2
2024-09-21,Store_C,Sports,East,314.91,3
2024-09-21,Store_C,Food & Beverages,East,927.67,3
2024-09-22,Store_A,Electronics,South,1794.88,5
2024-09-22,Store_A,Clothing,South,1168.98,7
2024-09-22,Store_A,Home & Garden,East,838.8,6
2024-09-22,Store_A,Sports,East,435.06,5
2024-09-22,Store_A,Food & Beverages,South,1618.85,6
2024-09-22,Store_B,Electronics,South,1656.6,5
2024-09-22,Store_B,Clothing,South,727.2,4
2024-09-22,Store_B,Home & Garden,West,661.15,5
2024-09-22,Store_B,Sports,West,392.53,4
2024-09-22,Store_B,Food & Beverages,West,1079.41,4
2024-09-22,Store_C,Electronics,South,1141.24,3
2024-09-22,Store_C,Clothing,West,543.41,3
2024-09-22,Store_C,Home & Garden,East,419.54,3
2024-09-22,Store_C,Sports,North,255.14,3
2024-09-22,Store_C,Food & Beverages,East,928.98,3
2024-09-23,Store_A,Electronics,South,2383.45,7
2024-09-23,Store_A,Clothing,West,1303.03,8
2024-09-23,Store_A,Home & Garden,West,1095.94,9
2024-09-23,Store_A,Sports,South,510.83,6
2024-09-23,Store_A,Food & Beverages,East,1409.76,5
2024-09-23,Store_B,Electronics,South,1554.38,5
2024-09-23,Store_B,Clothing,North,970.16,6
2024-09-23,Store_B,Home & Garden,South,647.99,5
2024-09-23,Store_B,Sports,East,344.39,4
2024-09-23,Store_B,Food & Beverages,North,1415.09,5
2024-09-23,Store_C,Electronics,South,1064.5,3
2024-09-23,Store_C,Clothing,South,833.11,5
2024-09-23,Store_C,Home & Garden,West,385.04,3
2024-09-23,Store_C,Sports,West,385.1,4
2024-09-23,Store_C,Food & Beverages,East,924.58,3
2024-09-24,Store_A,Electronics,West,1712.51,5
2024-09-24,Store_A,Clothing,North,1338.89,8
2024-09-24,Store_A,Home & Garden,South,640.36,5
2024-09-24,Store_A,Sports,East,544.33,6
2024-09-24,Store_A,Food & Beverages,North,1933.72,8
2024-09-24,Store_B,Electronics,West,1766.24,5
2024-09-24,Store_B,Clothing,South,961.8,6
2024-09-24,Store_B,Home & Garden,West,530.32,4
2024-09-24,Store_B,Sports,East,473.11,5
2024-09-24,Store_B,Food & Beverages,South,1216.18,5
2024-09-24,Store_C,Electronics,North,1325.24,4
2024-09-24,Store_C,Clothing,North,855.14,5
2024-09-24,Store_C,Home & Garden,West,575.91,4
2024-09-24,Store_C,Sports,North,367.69,4
2024-09-24,Store_C,Food & Beverages,East,812.43,3
2024-09-25,Store_A,Electronics,West,2073.23,6
2024-09-25,Store_A,Clothing,North,1030.88,6
2024-09-25,Store_A,Home & Garden,East,936.76,7
2024-09-25,Store_A,Sports,South,519.55,6
2024-09-25,Store_A,Food & Beverages,East,1907.55,7
2024-09-25,Store_B,Electronics,East,1631.85,5
2024-09-25,Store_B,Clothing,North,1102.66,6
2024-09-25,Store_B,Home & Garden,East,706.22,5
2024-09-25,Store_B,Sports,East,392.43,4
2024-09-25,Store_B,Food & Beverages,West,1475.81,6
2024-09-25,Store_C,Electronics,North,1560.42,5
2024-09-25,Store_C,Clothing,North,837.75,5
2024-09-25,Store_C,Home & Garden,South,470.39,3
2024-09-25,Store_C,Sports,West,386.84,4
2024-09-25,Store_C,Food & Beverages,North,1223.25,5
2024-09-26,Store_A,Electronics,South,1756.06,5
2024-09-26,Store_A,Clothing,East,1051.72,6
2024-09-26,Store_A,Home & Garden,East,832.66,6
2024-09-26,Store_A,Sports,South,495.33,6
2024-09-26,Store_A,Food & Beverages,West,1283.09,5
2024-09-26,Store_B,Electronics,North,1345.32,4
2024-09-26,Store_B,Clothing,East,818.06,5
2024-09-26,Store_B,Home & Garden,South,550.81,4
2024-09-26,Store_B,Sports,South,365.18,4
2024-09-26,Store_B,Food & Beverages,South,1387.58,5
2024-09-26,Store_C,Electronics,East,1329.07,4
2024-09-26,Store_C,Clothing,West,826.06,5
2024-09-26,Store_C,Home & Garden,West,520.54,4
2024-09-26,Store_C,Sports,South,310.6,3
2024-09-26,Store_C,Food & Beverages,West,809.23,3
2024-09-27,Store_A,Electronics,West,2372.71,7
2024-09-27,Store_A,Clothing,East,1105.52,6
2024-09-27,Store_A,Home & Garden,South,793.64,6
2024-09-27,Store_A,Sports,South,512.61,6
2024-09-27,Store_A,Food & Beverages,West,1750.81,7
2024-09-27,Store_B,Electronics,West,2408.7,8
2024-09-27,Store_B,Clothing,West,758.04,4
2024-09-27,Store_B,Home & Garden,West,558.77,4
2024-09-27,Store_B,Sports,West,407.33,5
2024-09-27,Store_B,Food & Beverages,South,1325.4,5
2024-09-27,Store_C,Electronics,South,1454.58,4
2024-09-27,Store_C,Clothing,South,716.23,4
2024-09-27,Store_C,Home & Garden,North,656.64,5
2024-09-27,Store_C,Sports,North,394.01,4
2024-09-27,Store_C,Food & Beverages,West,672.01,2
2024-09-28,Store_A,Electronics,West,1570.35,5
2024-09-28,Store_A,Clothing,West,1164.77,7
2024-09-28,Store_A,Home & Garden,North,771.76,6
2024-09-28,Store_A,Sports,South,540.64,6
2024-09-28,Store_A,Food & Beverages,West,1239.96,5
2024-09-28,Store_B,Electronics,West,1323.34,4
2024-09-28,Store_B,Clothing,West,691.57,4
2024-09-28,Store_B,Home & Garden,West,579.82,4
2024-09-28,Store_B,Sports,South,384.75,4
2024-09-28,Store_B,Food & Beverages,North,1134.71,4
2024-09-28,Store_C,Electronics,North,946.1,3
2024-09-28,Store_C,Clothing,East,592.82,3
2024-09-28,Store_C,Home & Garden,West,503.09,4
2024-09-28,Store_C,Sports,North,250.59,3
2024-09-28,Store_C,Food & Beverages,West,772.56,3
2024-09-29,Store_A,Electronics,North,1700.24,5
2024-09-29,Store_A,Clothing,West,1027.43,6
2024-09-29,Store_A,Home & Garden,North,706.62,5
2024-09-29,Store_A,Sports,North,598.99,7
2024-09-29,Store_A,Food & Beverages,North,1311.58,5
2024-09-29,Store_B,Electronics,South,1537.34,5
2024-09-29,Store_B,Clothing,East,699.98,4
2024-09-29,Store_B,Home & Garden,North,462.5,3
2024-09-29,Store_B,Sports,South,431.03,5
2024-09-29,Store_B,Food & Beverages,East,1229.33,5
2024-09-29,Store_C,Electronics,South,1035.49,3
2024-09-29,Store_C,Clothing,South,654.21,4
2024-09-29,Store_C,Home & Garden,West,415.73,3
2024-09-29,Store_C,Sports,East,255.68,3
2024-09-29,Store_C,Food & Beverages,East,876.93,3
2024-09-30,Store_A,Electronics,West,2573.37,8
2024-09-30,Store_A,Clothing,South,1193.7,7
2024-09-30,Store_A,Home & Garden,East,812.89,6
2024-09-30,Store_A,Sports,North,478.9,5
2024-09-30,Store_A,Food & Beverages,East,1823.97,7
2024-09-30,Store_B,Electronics,North,2020.4,6
2024-09-30,Store_B,Clothing,East,755.45,4
2024-09-30,Store_B,Home & Garden,East,562.11,4
2024-09-30,Store_B,Sports,South,513.29,6
2024-09-30,Store_B,Food & Beverages,West,1202.36,5
2024-09-30,Store_C,Electronics,South,1021.92,3
2024-09-30,Store_C,Clothing,West,832.48,5
2024-09-30,Store_C,Home & Garden,East,669.66,5
2024-09-30,Store_C,Sports,East,426.87,5
2024-09-30,Store_C,Food & Beverages,South,1010.62,4
2024-10-01,Store_A,Electronics,North,2241.97,7
2024-10-01,Store_A,Clothing,West,865.35,5
2024-10-01,Store_A,Home & Garden,South,940.95,7
2024-10-01,Store_A,Sports,North,553.24,6
2024-10-01,Store_A,Food & Beverages,East,1277.04,5
2024-10-01,Store_B,Electronics,East,1535.91,5
2024-10-01,Store_B,Clothing,West,889.23,5
2024-10-01,Store_B,Home & Garden,East,661.86,5
2024-10-01,Store_B,Sports,South,402.43,5
2024-10-01,Store_B,Food & Beverages,East,1181.84,4
2024-10-01,Store_C,Electronics,East,1441.18,4
2024-10-01,Store_C,Clothing,West,729.71,4
2024-10-01,Store_C,Home & Garden,South,542.59,4
2024-10-01,Store_C,Sports,West,353.0,4
2024-10-01,Store_C,Food & Beverages,West,1207.64,5
2024-10-02,Store_A,Electronics,East,1991.18,6
2024-10-02,Store_A,Clothing,East,971.87,6
2024-10-02,Store_A,Home & Garden,North,984.31,8
2024-10-02,Store_A,Sports,East,497.2,6
2024-10-02,Store_A,Food & Beverages,South,1340.37,5
2024-10-02,Store_B,Electronics,South,1306.2,4
2024-10-02,Store_B,Clothing,East,1158.11,7
2024-10-02,Store_B,Home & Garden,North,571.99,4
2024-10-02,Store_B,Sports,East,436.53,5
2024-10-02,Store_B,Food & Beverages,East,1406.82,5
2024-10-02,Store_C,Electronics,West,1393.75,4
2024-10-02,Store_C,Clothing,East,650.22,4
2024-10-02,Store_C,Home & Garden,West,558.02,4
2024-10-02,Store_C,Sports,North,415.62,5
2024-10-02,Store_C,Food & Beverages,North,1254.94,5
2024-10-03,Store_A,Electronics,West,2325.23,7
2024-10-03,Store_A,Clothing,North,1179.29,7
2024-10-03,Store_A,Home & Garden,East,1092.36,9
2024-10-03,Store_A,Sports,North,566.51,7
2024-10-03,Store_A,Food & Beverages,South,2016.79,8
2024-10-03,Store_B,Electronics,South,1648.71,5
2024-10-03,Store_B,Clothing,West,770.36,4
2024-10-03,Store_B,Home & Garden,East,528.3,4
2024-10-03,Store_B,Sports,South,583.48,7
2024-10-03,Store_B,Food & Beverages,East,1541.09,6
2024-10-03,Store_C,Electronics,West,1110.26,3
2024-10-03,Store_C,Clothing,South,841.05,5
2024-10-03,Store_C,Home & Garden,East,667.42,5
2024-10-03,Store_C,Sports,North,527.17,6
2024-10-03,Store_C,Food & Beverages,West,1173.92,4
2024-10-04,Store_A,Electronics,East,2138.18,7
2024-10-04,Store_A,Clothing,South,1368.5,8
2024-10-04,Store_A,Home & Garden,East,964.09,8
2024-10-04,Store_A,Sports,West,536.55,6
2024-10-04,Store_A,Food & Beverages,West,1602.06,6
2024-10-04,Store_B,Electronics,West,1520.29,5
2024-10-04,Store_B,Clothing,South,805.88,5
2024-10-04,Store_B,Home & Garden,South,762.27,6
2024-10-04,Store_B,Sports,East,474.11,5
2024-10-04,Store_B,Food & Beverages,North,1070.32,4
2024-10-04,Store_C,Electronics,East,1404.24,4
2024-10-04,Store_C,Clothing,South,806.68,5
2024-10-04,Store_C,Home & Garden,East,439.51,3
2024-10-04,Store_C,Sports,West,318.39,3
2024-10-04,Store_C,Food & Beverages,East,1428.79,5
2024-10-05,Store_A,Electronics,North,2012.47,6
2024-10-05,Store_A,Clothing,South,977.5,6
2024-10-05,Store_A,Home & Garden,South,921.26,7
2024-10-05,Store_A,Sports,North,532.14,6
2024-10-05,Store_A,Food & Beverages,South,1282.27,5
2024-10-05,Store_B,Electronics,East,1818.04,6
2024-10-05,Store_B,Clothing,East,743.01,4
2024-10-05,Store_B,Home & Garden,West,646.76,5
2024-10-05,Store_B,Sports,East,320.44,4
2024-10-05,Store_B,Food & Beverages,West,1336.48,5
2024-10-05,Store_C,Electronics,North,895.7,2
2024-10-05,Store_C,Clothing,South,527.38,3
2024-10-05,Store_C,Home & Garden,North,364.5,3
2024-10-05,Store_C,Sports,West,343.07,4
2024-10-05,Store_C,Food & Beverages,North,920.11,3
2024-10-06,Store_A,Electronics,North,1804.78,6
2024-10-06,Store_A,Clothing,East,752.66,4
2024-10-06,Store_A,Home & Garden,West,793.8,6
2024-10-06,Store_A,Sports,North,431.71,5
2024-10-06,Store_A,Food & Beverages,East,1776.54,7
2024-10-06,Store_B,Electronics,North,1420.69,4
2024-10-06,Store_B,Clothing,South,580.65,3
2024-10-06,Store_B,Home & Garden,South,663.19,5
2024-10-06,Store_B,Sports,East,320.12,4
2024-10-06,Store_B,Food & Beverages,West,1186.1,4
2024-10-06,Store_C,Electronics,East,942.93,3
2024-10-06,Store_C,Clothing,South,491.39,3
2024-10-06,Store_C,Home & Garden,North,400.33,3
2024-10-06,Store_C,Sports,North,414.56,5
2024-10-06,Store_C,Food & Beverages,South,815.09,3
2024-10-07,Store_A,Electronics,South,2161.94,7
2024-10-07,Store_A,Clothing,West,1056.9,6
2024-10-07,Store_A,Home & Garden,West,866.08,7
2024-10-07,Store_A,Sports,North,537.72,6
2024-10-07,Store_A,Food & Beverages,South,1702.4,7
2024-10-07,Store_B,Electronics,East,1657.32,5
2024-10-07,Store_B,Clothing,North,855.46,5
2024-10-07,Store_B,Home & Garden,North,582.27,4
2024-10-07,Store_B,Sports,North,384.68,4
2024-10-07,Store_B,Food & Beverages,South,1395.45,5
2024-10-07,Store_C,Electronics,North,1392.3,4
2024-10-07,Store_C,Clothing,West,817.1,5
2024-10-07,Store_C,Home & Garden,East,489.12,4
2024-10-07,Store_C,Sports,West,321.61,4
2024-10-07,Store_C,Food & Beverages,South,771.52,3
2024-10-08,Store_A,Electronics,North,2192.69,7
2024-10-08,Store_A,Clothing,West,1239.01,7
2024-10-08,Store_A,Home & Garden,South,1008.35,8
2024-10-08,Store_A,Sports,West,677.51,8
2024-10-08,Store_A,Food & Beverages,South,2055.59,8
2024-10-08,Store_B,Electronics,North,1675.75,5
2024-10-08,Store_B,Clothing,East,867.9,5
2024-10-08,Store_B,Home & Garden,East,714.59,5
2024-10-08,Store_B,Sports,North,532.94,6
2024-10-08,Store_B,Food & Beverages,West,1349.45,5
2024-10-08,Store_C,Electronics,South,1319.74,4
2024-10-08,Store_C,Clothing,North,938.91,5
2024-10-08,Store_C,Home & Garden,South,494.76,4
2024-10-08,Store_C,Sports,West,314.42,3
2024-10-08,Store_C,Food & Beverages,West,921.95,3
2024-10-09,Store_A,Electronics,West,2855.96,9
2024-10-09,Store_A,Clothing,East,756.56,4
2024-10-09,Store_A,Home & Garden,East,845.46,7
2024-10-09,Store_A,Sports,North,490.09,6
2024-10-09,Store_A,Food & Beverages,South,1933.89,8
2024-10-09,Store_B,Electronics,East,1733.44,5
2024-10-09,Store_B,Clothing,North,812.58,5
2024-10-09,Store_B,Home & Garden,South,727.32,6
2024-10-09,Store_B,Sports,East,503.2,6
2024-10-09,Store_B,Food & Beverages,East,1460.39,6
2024-10-09,Store_C,Electronics,West,946.09,3
2024-10-09,Store_C,Clothing,East,640.01,4
2024-10-09,Store_C,Home & Garden,East,515.55,4
2024-10-09,Store_C,Sports,North,338.67,4
2024-10-09,Store_C,Food & Beverages,South,1073.57,4
2024-10-10,Store_A,Electronics,North,2380.93,7
2024-10-10,Store_A,Clothing,West,1126.6,7
2024-10-10,Store_A,Home & Garden,West,726.06,6
2024-10-10,Store_A,Sports,North,478.48,5
2024-10-10,Store_A,Food & Beverages,South,1261.02,5
2024-10-10,Store_B,Electronics,East,1810.85,6
2024-10-10,Store_B,Clothing,South,764.99,4
2024-10-10,Store_B,Home & Garden,North,798.84,6
2024-10-10,Store_B,Sports,South,459.18,5
2024-10-10,Store_B,Food & Beverages,South,1219.95,5
2024-10-10,Store_C,Electronics,East,1295.58,4
2024-10-10,Store_C,Clothing,South,627.27,3
2024-10-10,Store_C,Home & Garden,East,535.98,4
2024-10-10,Store_C,Sports,West,371.44,4
2024-10-10,Store_C,Food & Beverages,South,1097.82,4
2024-10-11,Store_A,Electronics,East,1746.58,5
2024-10-11,Store_A,Clothing,East,1187.31,7
2024-10-11,Store_A,Home & Garden,South,1052.47,8
2024-10-11,Store_A,Sports,North,563.2,7
2024-10-11,Store_A,Food & Beverages,South,1827.83,7
2024-10-11,Store_B,Electronics,North,1909.47,6
2024-10-11,Store_B,Clothing,East,954.12,5
2024-10-11,Store_B,Home & Garden,North,567.48,4
2024-10-11,Store_B,Sports,South,536.4,6
2024-10-11,Store_B,Food & Beverages,South,1439.7,5
2024-10-11,Store_C,Electronics,East,1118.81,3
2024-10-11,Store_C,Clothing,South,602.05,3
2024-10-11,Store_C,Home & Garden,South,479.11,3
2024-10-11,Store_C,Sports,North,335.78,4
2024-10-11,Store_C,Food & Beverages,West,731.88,3
2024-10-12,Store_A,Electronics,North,1728.62,5
2024-10-12,Store_A,Clothing,North,905.61,5
2024-10-12,Store_A,Home & Garden,South,677.17,5
2024-10-12,Store_A,Sports,South,401.51,5
2024-10-12,Store_A,Food & Beverages,South,1357.3,5
2024-10-12,Store_B,Electronics,South,1409.61,4
2024-10-12,Store_B,Clothing,North,949.79,5
2024-10-12,Store_B,Home & Garden,South,602.34,5
2024-10-12,Store_B,Sports,East,437.77,5
2024-10-12,Store_B,Food & Beverages,North,837.91,3
2024-10-12,Store_C,Electronics,West,912.51,3
2024-10-12,Store_C,Clothing,South,564.16,3
2024-10-12,Store_C,Home & Garden,East,379.12,3
2024-10-12,Store_C,Sports,South,321.9,4
2024-10-12,Store_C,Food & Beverages,South,843.41,3
2024-10-13,Store_A,Electronics,East,2032.09,6
2024-10-13,Store_A,Clothing,West,813.0,5
2024-10-13,Store_A,Home & Garden,South,617.66,5
2024-10-13,Store_A,Sports,East,445.66,5
2024-10-13,Store_A,Food & Beverages,North,1473.36,6
2024-10-13,Store_B,Electronics,East,1518.05,5
2024-10-13,Store_B,Clothing,East,742.97,4
2024-10-13,Store_B,Home & Garden,West,569.89,4
2024-10-13,Store_B,Sports,North,377.51,4
2024-10-13,Store_B,Food & Beverages,East,1149.64,4
2024-10-13,Store_C,Electronics,South,1355.04,4
2024-10-13,Store_C,Clothing,North,519.22,3
2024-10-13,Store_C,Home & Garden,South,401.53,3
2024-10-13,Store_C,Sports,South,352.52,4
2024-10-13,Store_C,Food & Beverages,South,783.62,3
2024-10-14,Store_A,Electronics,East,2118.61,7
2024-10-14,Store_A,Clothing,North,1473.3,9
2024-10-14,Store_A,Home & Garden,South,821.61,6
2024-10-14,Store_A,Sports,South,440.15,5
2024-10-14,Store_A,Food & Beverages,South,1738.61,7
2024-10-14,Store_B,Electronics,West,1129.24,3
2024-10-14,Store_B,Clothing,East,801.26,5
2024-10-14,Store_B,Home & Garden,South,596.75,4
2024-10-14,Store_B,Sports,West,416.18,5
2024-10-14,Store_B,Food & Beverages,East,850.82,3
2024-10-14,Store_C,Electronics,West,1751.51,5
2024-10-14,Store_C,Clothing,South,702.62,4
2024-10-14,Store_C,Home & Garden,East,569.74,4
2024-10-14,Store_C,Sports,East,413.15,5
2024-10-14,Store_C,Food & Beverages,North,1115.04,4
2024-10-15,Store_A,Electronics,West,1725.35,5
2024-10-15,Store_A,Clothing,East,835.94,5
2024-10-15,Store_A,Home & Garden,East,1014.57,8
2024-10-15,Store_A,Sports,South,476.8,5
2024-10-15,Store_A,Food & Beverages,East,1591.73,6
2024-10-15,Store_B,Electronics,North,1892.28,6
2024-10-15,Store_B,Clothing,South,991.42,6
2024-10-15,Store_B,Home & Garden,West,628.6,5
2024-10-15,Store_B,Sports,West,405.0,5
2024-10-15,Store_B,Food & Beverages,South,727.43,3
2024-10-15,Store_C,Electronics,West,1119.23,3
2024-10-15,Store_C,Clothing,East,738.23,4
2024-10-15,Store_C,Home & Garden,West,527.79,4
2024-10-15,Store_C,Sports,South,279.57,3
2024-10-15,Store_C,Food & Beverages,South,1152.16,4
2024-10-16,Store_A,Electronics,West,2231.01,7
2024-10-16,Store_A,Clothing,North,907.55,5
2024-10-16,Store_A,Home & Garden,West,816.08,6
2024-10-16,Store_A,Sports,North,493.26,6
2024-10-16,Store_A,Food & Beverages,North,2143.88,8
2024-10-16,Store_B,Electronics,West,1526.9,5
2024-10-16,Store_B,Clothing,South,851.06,5
2024-10-16,Store_B,Home & Garden,South,650.09,5
2024-10-16,Store_B,Sports,West,492.71,6
2024-10-16,Store_B,Food & Beverages,South,1260.17,5
2024-10-16,Store_C,Electronics,West,1369.15,4
2024-10-16,Store_C,Clothing,West,716.98,4
2024-10-16,Store_C,Home & Garden,East,647.91,5
2024-10-16,Store_C,Sports,East,249.39,3
2024-10-16,Store_C,Food & Beverages,North,881.86,3
2024-10-17,Store_A,Electronics,South,2229.95,7
2024-10-17,Store_A,Clothing,East,992.36,6
2024-10-17,Store_A,Home & Garden,South,895.04,7
2024-10-17,Store_A,Sports,West,552.38,6
